id_produto,limite_credito,faixa_limite,tipo_cartao
3557,59794,30k-60k,Standard
3558,20923,10k-30k,Platinum
3559,17028,10k-30k,Standard
3560,18637,10k-30k,Gold
3561,147608,> 100k,Gold
3562,28879,10k-30k,Standard
3563,22837,10k-30k,Standard
3564,32503,30k-60k,Standard
3565,29090,10k-30k,Standard
3566,108809,> 100k,Standard
3567,17851,10k-30k,Gold
3568,82987,60k-100k,Standard
3569,39555,30k-60k,Standard
3570,84534,60k-100k,Standard
3571,109955,> 100k,Gold
3572,38536,30k-60k,Standard
3573,29128,10k-30k,Standard
3574,38037,30k-60k,Standard
3575,33984,30k-60k,Standard
3576,11385,10k-30k,Gold
3577,107660,> 100k,Gold
3578,43133,30k-60k,Gold
3579,16088,10k-30k,Standard
3580,8541,< 10k,Platinum
3581,7120,< 10k,Standard
3582,62276,60k-100k,Standard
3583,23546,10k-30k,Standard
3584,26411,10k-30k,Standard
3585,51108,30k-60k,Standard
3586,25305,10k-30k,Standard
3587,53240,30k-60k,Standard
3588,38819,30k-60k,Standard
3589,34238,30k-60k,Gold
3590,12077,10k-30k,Platinum
3591,20459,10k-30k,Standard
3592,55368,30k-60k,Gold
3593,22529,10k-30k,Gold
3594,84436,60k-100k,Platinum
3595,187677,> 100k,Standard
3596,57495,30k-60k,Gold
3597,103257,> 100k,Standard
3598,60144,60k-100k,Gold
3599,24984,10k-30k,Gold
3600,41777,30k-60k,Gold
3601,148646,> 100k,Standard
3602,25172,10k-30k,Gold
3603,17544,10k-30k,Standard
3604,16416,10k-30k,Standard
3605,31186,30k-60k,Standard
3606,17989,10k-30k,Gold
3607,117220,> 100k,Platinum
3608,42253,30k-60k,Gold
3609,71697,60k-100k,Standard
3610,29464,10k-30k,Standard
3611,16348,10k-30k,Standard
3612,14522,10k-30k,Standard
3613,19233,10k-30k,Standard
3614,46317,30k-60k,Standard
3615,52256,30k-60k,Standard
3616,55394,30k-60k,Gold
3617,12809,10k-30k,Gold
3618,36305,30k-60k,Gold
3619,17707,10k-30k,Standard
3620,48099,30k-60k,Standard
3621,50784,30k-60k,Standard
3622,15986,10k-30k,Standard
3623,71512,60k-100k,Gold
3624,186684,> 100k,Standard
3625,65145,60k-100k,Gold
3626,32403,30k-60k,Platinum
3627,29097,10k-30k,Standard
3628,31371,30k-60k,Standard
3629,21321,10k-30k,Platinum
3630,43333,30k-60k,Gold
3631,16367,10k-30k,Gold
3632,9674,< 10k,Gold
3633,42349,30k-60k,Standard
3634,36859,30k-60k,Standard
3635,24347,10k-30k,Standard
3636,14796,10k-30k,Standard
3637,44481,30k-60k,Standard
3638,18158,10k-30k,Standard
3639,32949,30k-60k,Gold
3640,124926,> 100k,Standard
3641,57287,30k-60k,Standard
3642,13927,10k-30k,Standard
3643,14877,10k-30k,Standard
3644,40387,30k-60k,Standard
3645,13867,10k-30k,Gold
3646,8944,< 10k,Gold
3647,52715,30k-60k,Standard
3648,45463,30k-60k,Standard
3649,49782,30k-60k,Gold
3650,43657,30k-60k,Standard
3651,34692,30k-60k,Standard
3652,22844,10k-30k,Standard
3653,52119,30k-60k,Platinum
3654,105970,> 100k,Standard
3655,25569,10k-30k,Platinum
3656,17773,10k-30k,Standard
3657,16406,10k-30k,Standard
3658,19797,10k-30k,Gold
3659,41848,30k-60k,Standard
3660,8121,< 10k,Standard
3661,49385,30k-60k,Standard
3662,56996,30k-60k,Standard
3663,10314,10k-30k,Standard
3664,18298,10k-30k,Gold
3665,38398,30k-60k,Gold
3666,32845,30k-60k,Platinum
3667,52247,30k-60k,Gold
3668,32899,30k-60k,Gold
3669,88021,60k-100k,Gold
3670,29003,10k-30k,Gold
3671,18249,10k-30k,Standard
3672,17250,10k-30k,Standard
3673,60768,60k-100k,Gold
3674,37076,30k-60k,Standard
3675,56590,30k-60k,Platinum
3676,55780,30k-60k,Standard
3677,8831,< 10k,Standard
3678,16349,10k-30k,Gold
3679,17775,10k-30k,Standard
3680,20511,10k-30k,Platinum
3681,27058,10k-30k,Platinum
3682,73086,60k-100k,Gold
3683,84030,60k-100k,Standard
3684,29583,10k-30k,Standard
3685,30457,30k-60k,Standard
3686,22163,10k-30k,Gold
3687,38654,30k-60k,Standard
3688,41846,30k-60k,Standard
3689,63865,60k-100k,Standard
3690,63507,60k-100k,Standard
3691,7248,< 10k,Gold
3692,32637,30k-60k,Standard
3693,95690,60k-100k,Standard
3694,26724,10k-30k,Gold
3695,80617,60k-100k,Gold
3696,29304,10k-30k,Gold
3697,41045,30k-60k,Gold
3698,16385,10k-30k,Standard
3699,16823,10k-30k,Standard
3700,60345,60k-100k,Platinum
3701,67324,60k-100k,Platinum
3702,36993,30k-60k,Gold
3703,15378,10k-30k,Gold
3704,37446,30k-60k,Platinum
3705,87558,60k-100k,Standard
3706,123008,> 100k,Standard
3707,29094,10k-30k,Gold
3708,11362,10k-30k,Platinum
3709,65398,60k-100k,Gold
3710,29936,10k-30k,Gold
3711,70271,60k-100k,Standard
3712,44211,30k-60k,Standard
3713,19566,10k-30k,Standard
3714,37826,30k-60k,Platinum
3715,90747,60k-100k,Standard
3716,32715,30k-60k,Standard
3717,17599,10k-30k,Platinum
3718,11943,10k-30k,Standard
3719,21151,10k-30k,Gold
3720,27252,10k-30k,Standard
3721,64472,60k-100k,Standard
3722,16570,10k-30k,Gold
3723,107756,> 100k,Platinum
3724,14242,10k-30k,Standard
3725,185728,> 100k,Gold
3726,121523,> 100k,Standard
3727,40087,30k-60k,Standard
3728,11459,10k-30k,Standard
3729,34933,30k-60k,Gold
3730,27700,10k-30k,Standard
3731,14883,10k-30k,Standard
3732,44520,30k-60k,Gold
3733,20403,10k-30k,Standard
3734,22016,10k-30k,Standard
3735,31489,30k-60k,Standard
3736,24283,10k-30k,Gold
3737,155547,> 100k,Standard
3738,24959,10k-30k,Gold
3739,49445,30k-60k,Standard
3740,40209,30k-60k,Standard
3741,46486,30k-60k,Gold
3742,49038,30k-60k,Standard
3743,67302,60k-100k,Platinum
3744,43761,30k-60k,Standard
3745,42507,30k-60k,Standard
3746,37832,30k-60k,Standard
3747,32961,30k-60k,Standard
3748,19182,10k-30k,Standard
3749,34800,30k-60k,Standard
3750,42997,30k-60k,Standard
3751,48122,30k-60k,Standard
3752,41200,30k-60k,Standard
3753,30851,30k-60k,Standard
3754,34893,30k-60k,Standard
3755,24647,10k-30k,Standard
3756,45218,30k-60k,Standard
3757,31107,30k-60k,Gold
3758,41208,30k-60k,Gold
3759,73171,60k-100k,Standard
3760,22102,10k-30k,Standard
3761,55143,30k-60k,Standard
3762,37169,30k-60k,Gold
3763,149467,> 100k,Standard
3764,31212,30k-60k,Standard
3765,59078,30k-60k,Standard
3766,36707,30k-60k,Platinum
3767,13741,10k-30k,Gold
3768,25223,10k-30k,Standard
3769,67260,60k-100k,Standard
3770,26825,10k-30k,Gold
3771,7675,< 10k,Standard
3772,35525,30k-60k,Standard
3773,16904,10k-30k,Gold
3774,39825,30k-60k,Standard
3775,107559,> 100k,Standard
3776,62231,60k-100k,Standard
3777,106474,> 100k,Platinum
3778,24512,10k-30k,Standard
3779,32852,30k-60k,Gold
3780,17481,10k-30k,Standard
3781,22497,10k-30k,Platinum
3782,18980,10k-30k,Platinum
3783,14549,10k-30k,Standard
3784,94475,60k-100k,Standard
3785,8396,< 10k,Gold
3786,94759,60k-100k,Gold
3787,86876,60k-100k,Standard
3788,51526,30k-60k,Gold
3789,16644,10k-30k,Standard
3790,11997,10k-30k,Standard
3791,24738,10k-30k,Gold
3792,56251,30k-60k,Standard
3793,36393,30k-60k,Standard
3794,17492,10k-30k,Platinum
3795,81124,60k-100k,Gold
3796,118074,> 100k,Platinum
3797,30988,30k-60k,Gold
3798,39204,30k-60k,Gold
3799,12629,10k-30k,Standard
3800,27171,10k-30k,Standard
3801,51912,30k-60k,Standard
3802,46555,30k-60k,Standard
3803,25454,10k-30k,Platinum
3804,29972,10k-30k,Standard
3805,26554,10k-30k,Standard
3806,29883,10k-30k,Gold
3807,48838,30k-60k,Standard
3808,9161,< 10k,Standard
3809,34473,30k-60k,Standard
3810,46396,30k-60k,Gold
3811,24359,10k-30k,Standard
3812,25964,10k-30k,Standard
3813,26495,10k-30k,Standard
3814,25969,10k-30k,Standard
3815,36465,30k-60k,Standard
3816,39747,30k-60k,Platinum
3817,8346,< 10k,Standard
3818,57355,30k-60k,Standard
3819,29643,10k-30k,Platinum
3820,140515,> 100k,Gold
3821,15769,10k-30k,Standard
3822,19788,10k-30k,Standard
3823,31506,30k-60k,Gold
3824,48497,30k-60k,Standard
3825,9269,< 10k,Standard
3826,20325,10k-30k,Standard
3827,54935,30k-60k,Standard
3828,18700,10k-30k,Gold
3829,94752,60k-100k,Standard
3830,26430,10k-30k,Standard
3831,19349,10k-30k,Gold
3832,55668,30k-60k,Standard
3833,111896,> 100k,Standard
3834,48604,30k-60k,Standard
3835,87754,60k-100k,Gold
3836,117435,> 100k,Standard
3837,19047,10k-30k,Gold
3838,70043,60k-100k,Standard
3839,12501,10k-30k,Gold
3840,48895,30k-60k,Gold
3841,34547,30k-60k,Gold
3842,86687,60k-100k,Standard
3843,82501,60k-100k,Standard
3844,54114,30k-60k,Standard
3845,44752,30k-60k,Standard
3846,51836,30k-60k,Standard
3847,37920,30k-60k,Standard
3848,34792,30k-60k,Platinum
3849,99688,60k-100k,Gold
3850,108447,> 100k,Standard
3851,32887,30k-60k,Standard
3852,42887,30k-60k,Gold
3853,38451,30k-60k,Standard
3854,11752,10k-30k,Standard
3855,28695,10k-30k,Standard
3856,111278,> 100k,Standard
3857,21486,10k-30k,Gold
3858,159560,> 100k,Platinum
3859,82494,60k-100k,Standard
3860,48100,30k-60k,Standard
3861,53776,30k-60k,Standard
3862,19109,10k-30k,Gold
3863,30162,30k-60k,Gold
3864,99606,60k-100k,Standard
3865,23619,10k-30k,Gold
3866,76327,60k-100k,Standard
3867,13850,10k-30k,Standard
3868,15698,10k-30k,Gold
3869,137443,> 100k,Standard
3870,36015,30k-60k,Standard
3871,24910,10k-30k,Gold
3872,94270,60k-100k,Standard
3873,86861,60k-100k,Standard
3874,69184,60k-100k,Standard
3875,24369,10k-30k,Standard
3876,29707,10k-30k,Standard
3877,45167,30k-60k,Standard
3878,59046,30k-60k,Gold
3879,25439,10k-30k,Platinum
3880,40925,30k-60k,Standard
3881,43790,30k-60k,Standard
3882,89387,60k-100k,Gold
3883,61582,60k-100k,Platinum
3884,12647,10k-30k,Standard
3885,31271,30k-60k,Gold
3886,18955,10k-30k,Standard
3887,54049,30k-60k,Platinum
3888,69300,60k-100k,Standard
3889,38991,30k-60k,Platinum
3890,30100,30k-60k,Standard
3891,38117,30k-60k,Platinum
3892,42034,30k-60k,Standard
3893,23200,10k-30k,Standard
3894,15473,10k-30k,Gold
3895,8646,< 10k,Gold
3896,88170,60k-100k,Gold
3897,51403,30k-60k,Standard
3898,46805,30k-60k,Gold
3899,88048,60k-100k,Platinum
3900,15080,10k-30k,Standard
3901,10775,10k-30k,Standard
3902,47522,30k-60k,Gold
3903,44591,30k-60k,Gold
3904,10808,10k-30k,Gold
3905,46707,30k-60k,Gold
3906,27442,10k-30k,Gold
3907,20641,10k-30k,Gold
3908,28756,10k-30k,Platinum
3909,6574,< 10k,Gold
3910,24005,10k-30k,Gold
3911,22181,10k-30k,Standard
3912,53635,30k-60k,Standard
3913,32507,30k-60k,Standard
3914,56795,30k-60k,Gold
3915,6095,< 10k,Standard
3916,20183,10k-30k,Standard
3917,53594,30k-60k,Standard
3918,29254,10k-30k,Gold
3919,65632,60k-100k,Gold
3920,10267,10k-30k,Platinum
3921,60583,60k-100k,Standard
3922,23216,10k-30k,Standard
3923,21691,10k-30k,Standard
3924,72673,60k-100k,Standard
3925,81906,60k-100k,Gold
3926,74928,60k-100k,Standard
3927,151304,> 100k,Standard
3928,88147,60k-100k,Standard
3929,20810,10k-30k,Standard
3930,40100,30k-60k,Standard
3931,28222,10k-30k,Standard
3932,150296,> 100k,Standard
3933,78700,60k-100k,Standard
3934,31817,30k-60k,Standard
3935,67140,60k-100k,Gold
3936,15328,10k-30k,Platinum
3937,43268,30k-60k,Standard
3938,18834,10k-30k,Gold
3939,11136,10k-30k,Platinum
3940,62892,60k-100k,Standard
3941,68597,60k-100k,Standard
3942,50013,30k-60k,Standard
3943,31949,30k-60k,Standard
3944,14966,10k-30k,Gold
3945,16107,10k-30k,Standard
3946,18425,10k-30k,Gold
3947,30835,30k-60k,Standard
3948,77135,60k-100k,Platinum
3949,76288,60k-100k,Platinum
3950,11452,10k-30k,Platinum
3951,22353,10k-30k,Gold
3952,21936,10k-30k,Standard
3953,6172,< 10k,Gold
3954,53975,30k-60k,Standard
3955,30567,30k-60k,Gold
3956,33550,30k-60k,Standard
3957,93163,60k-100k,Standard
3958,38631,30k-60k,Platinum
3959,26862,10k-30k,Standard
3960,54200,30k-60k,Standard
3961,76207,60k-100k,Standard
3962,44690,30k-60k,Gold
3963,58831,30k-60k,Gold
3964,32797,30k-60k,Gold
3965,34293,30k-60k,Gold
3966,39305,30k-60k,Standard
3967,21435,10k-30k,Standard
3968,24400,10k-30k,Gold
3969,95274,60k-100k,Gold
3970,148089,> 100k,Standard
3971,110695,> 100k,Standard
3972,14381,10k-30k,Standard
3973,13441,10k-30k,Standard
3974,15780,10k-30k,Standard
3975,39897,30k-60k,Standard
3976,5084,< 10k,Standard
3977,24048,10k-30k,Standard
3978,97243,60k-100k,Gold
3979,72236,60k-100k,Gold
3980,25428,10k-30k,Standard
3981,26813,10k-30k,Standard
3982,54017,30k-60k,Platinum
3983,69890,60k-100k,Standard
3984,25004,10k-30k,Platinum
3985,30820,30k-60k,Standard
3986,24435,10k-30k,Gold
3987,14300,10k-30k,Standard
3988,31137,30k-60k,Standard
3989,29520,10k-30k,Platinum
3990,15026,10k-30k,Platinum
3991,57082,30k-60k,Standard
3992,50935,30k-60k,Platinum
3993,59101,30k-60k,Standard
3994,21212,10k-30k,Gold
3995,9058,< 10k,Standard
3996,50369,30k-60k,Standard
3997,22813,10k-30k,Gold
3998,19468,10k-30k,Standard
3999,15063,10k-30k,Standard
4000,29949,10k-30k,Standard
4001,109549,> 100k,Standard
4002,25493,10k-30k,Gold
4003,16935,10k-30k,Standard
4004,57317,30k-60k,Gold
4005,40985,30k-60k,Standard
4006,8237,< 10k,Standard
4007,57736,30k-60k,Standard
4008,161123,> 100k,Gold
4009,5881,< 10k,Standard
4010,15290,10k-30k,Standard
4011,4944,< 10k,Standard
4012,34450,30k-60k,Gold
4013,72639,60k-100k,Standard
4014,39098,30k-60k,Gold
4015,96220,60k-100k,Standard
4016,64950,60k-100k,Standard
4017,119551,> 100k,Standard
4018,81809,60k-100k,Standard
4019,27390,10k-30k,Standard
4020,38051,30k-60k,Platinum
4021,19770,10k-30k,Standard
4022,30900,30k-60k,Standard
4023,37921,30k-60k,Standard
4024,34219,30k-60k,Standard
4025,92927,60k-100k,Standard
4026,28821,10k-30k,Gold
4027,18911,10k-30k,Standard
4028,19757,10k-30k,Gold
4029,57444,30k-60k,Standard
4030,13599,10k-30k,Standard
4031,31544,30k-60k,Standard
4032,91972,60k-100k,Standard
4033,44570,30k-60k,Standard
4034,34467,30k-60k,Standard
4035,35414,30k-60k,Standard
4036,17664,10k-30k,Gold
4037,19930,10k-30k,Standard
4038,31677,30k-60k,Gold
4039,43909,30k-60k,Standard
4040,70523,60k-100k,Gold
4041,38746,30k-60k,Standard
4042,93614,60k-100k,Standard
4043,111707,> 100k,Platinum
4044,63366,60k-100k,Standard
4045,85603,60k-100k,Standard
4046,18151,10k-30k,Standard
4047,16245,10k-30k,Standard
4048,52186,30k-60k,Platinum
4049,14202,10k-30k,Gold
4050,29635,10k-30k,Gold
4051,62307,60k-100k,Platinum
4052,97671,60k-100k,Standard
4053,30395,30k-60k,Standard
4054,23041,10k-30k,Gold
4055,45447,30k-60k,Standard
4056,17128,10k-30k,Standard
4057,32167,30k-60k,Standard
4058,36112,30k-60k,Platinum
4059,35611,30k-60k,Standard
4060,38636,30k-60k,Gold
4061,20248,10k-30k,Standard
4062,21831,10k-30k,Standard
4063,21526,10k-30k,Gold
4064,11683,10k-30k,Platinum
4065,46132,30k-60k,Standard
4066,67931,60k-100k,Standard
4067,63412,60k-100k,Standard
4068,30219,30k-60k,Gold
4069,20584,10k-30k,Standard
4070,61146,60k-100k,Standard
4071,56797,30k-60k,Gold
4072,42285,30k-60k,Standard
4073,123132,> 100k,Standard
4074,35649,30k-60k,Gold
4075,30338,30k-60k,Platinum
4076,27450,10k-30k,Platinum
4077,12177,10k-30k,Standard
4078,57695,30k-60k,Platinum
4079,33730,30k-60k,Gold
4080,51893,30k-60k,Standard
4081,131836,> 100k,Gold
4082,27624,10k-30k,Standard
4083,7068,< 10k,Gold
4084,50855,30k-60k,Gold
4085,40814,30k-60k,Gold
4086,21748,10k-30k,Standard
4087,47958,30k-60k,Gold
4088,62960,60k-100k,Standard
4089,18720,10k-30k,Platinum
4090,29409,10k-30k,Gold
4091,102102,> 100k,Standard
4092,21913,10k-30k,Standard
4093,38050,30k-60k,Gold
4094,5784,< 10k,Standard
4095,12870,10k-30k,Gold
4096,40548,30k-60k,Standard
4097,85784,60k-100k,Gold
4098,13996,10k-30k,Standard
4099,38261,30k-60k,Standard
4100,27917,10k-30k,Platinum
4101,70767,60k-100k,Gold
4102,15483,10k-30k,Standard
4103,49072,30k-60k,Platinum
4104,22980,10k-30k,Standard
4105,42451,30k-60k,Gold
4106,38110,30k-60k,Standard
4107,30447,30k-60k,Standard
4108,50739,30k-60k,Standard
4109,37442,30k-60k,Standard
4110,33091,30k-60k,Gold
4111,28296,10k-30k,Gold
4112,38342,30k-60k,Standard
4113,42422,30k-60k,Standard
4114,18171,10k-30k,Gold
4115,28434,10k-30k,Standard
4116,17350,10k-30k,Standard
4117,35316,30k-60k,Standard
4118,23989,10k-30k,Standard
4119,62289,60k-100k,Standard
4120,58157,30k-60k,Gold
4121,19035,10k-30k,Standard
4122,36256,30k-60k,Gold
4123,56781,30k-60k,Standard
4124,32121,30k-60k,Standard
4125,21812,10k-30k,Standard
4126,16904,10k-30k,Gold
4127,66038,60k-100k,Standard
4128,68315,60k-100k,Standard
4129,31396,30k-60k,Gold
4130,62087,60k-100k,Standard
4131,4556,< 10k,Gold
4132,91976,60k-100k,Platinum
4133,32537,30k-60k,Standard
4134,40104,30k-60k,Standard
4135,29017,10k-30k,Standard
4136,96470,60k-100k,Gold
4137,17283,10k-30k,Standard
4138,101938,> 100k,Gold
4139,47924,30k-60k,Gold
4140,56154,30k-60k,Standard
4141,28841,10k-30k,Gold
4142,14534,10k-30k,Standard
4143,69658,60k-100k,Standard
4144,45160,30k-60k,Gold
4145,94196,60k-100k,Standard
4146,31709,30k-60k,Standard
4147,27079,10k-30k,Gold
4148,95957,60k-100k,Gold
4149,138458,> 100k,Standard
4150,36553,30k-60k,Gold
4151,21441,10k-30k,Standard
4152,64046,60k-100k,Gold
4153,30399,30k-60k,Gold
4154,55242,30k-60k,Standard
4155,30287,30k-60k,Standard
4156,108533,> 100k,Gold
4157,22255,10k-30k,Gold
4158,50836,30k-60k,Standard
4159,25794,10k-30k,Standard
4160,29820,10k-30k,Standard
4161,27216,10k-30k,Standard
4162,60902,60k-100k,Gold
4163,69068,60k-100k,Standard
4164,53659,30k-60k,Gold
4165,33671,30k-60k,Platinum
4166,40059,30k-60k,Platinum
4167,68077,60k-100k,Standard
4168,69599,60k-100k,Gold
4169,5523,< 10k,Platinum
4170,30014,30k-60k,Standard
4171,31039,30k-60k,Standard
4172,58016,30k-60k,Platinum
4173,34657,30k-60k,Standard
4174,60079,60k-100k,Platinum
4175,17067,10k-30k,Standard
4176,43566,30k-60k,Standard
4177,68196,60k-100k,Standard
4178,12938,10k-30k,Standard
4179,210986,> 100k,Standard
4180,83585,60k-100k,Standard
4181,36349,30k-60k,Standard
4182,20335,10k-30k,Standard
4183,32126,30k-60k,Standard
4184,38509,30k-60k,Gold
4185,49437,30k-60k,Standard
4186,103825,> 100k,Gold
4187,26022,10k-30k,Gold
4188,53846,30k-60k,Standard
4189,14695,10k-30k,Standard
4190,27186,10k-30k,Platinum
4191,47273,30k-60k,Gold
4192,58916,30k-60k,Standard
4193,21434,10k-30k,Gold
4194,26674,10k-30k,Standard
4195,100950,> 100k,Standard
4196,81906,60k-100k,Standard
4197,42020,30k-60k,Standard
4198,7588,< 10k,Platinum
4199,210616,> 100k,Gold
4200,35812,30k-60k,Gold
4201,29178,10k-30k,Standard
4202,25193,10k-30k,Standard
4203,47261,30k-60k,Standard
4204,47600,30k-60k,Standard
4205,70646,60k-100k,Standard
4206,18991,10k-30k,Standard
4207,29180,10k-30k,Standard
4208,150449,> 100k,Platinum
4209,42498,30k-60k,Platinum
4210,32184,30k-60k,Standard
4211,18786,10k-30k,Gold
4212,51748,30k-60k,Standard
4213,74735,60k-100k,Standard
4214,66984,60k-100k,Platinum
4215,30298,30k-60k,Gold
4216,46764,30k-60k,Standard
4217,117027,> 100k,Standard
4218,76850,60k-100k,Platinum
4219,20974,10k-30k,Standard
4220,6110,< 10k,Standard
4221,44700,30k-60k,Platinum
4222,63512,60k-100k,Standard
4223,16941,10k-30k,Standard
4224,36092,30k-60k,Standard
4225,30194,30k-60k,Gold
4226,39065,30k-60k,Gold
4227,24802,10k-30k,Standard
4228,89622,60k-100k,Standard
4229,40278,30k-60k,Standard
4230,19627,10k-30k,Standard
4231,69024,60k-100k,Standard
4232,14988,10k-30k,Standard
4233,89245,60k-100k,Standard
4234,72674,60k-100k,Platinum
4235,96070,60k-100k,Standard
4236,32507,30k-60k,Standard
4237,25660,10k-30k,Standard
4238,38515,30k-60k,Gold
4239,34231,30k-60k,Standard
4240,22996,10k-30k,Standard
4241,24648,10k-30k,Gold
4242,28100,10k-30k,Platinum
4243,16010,10k-30k,Gold
4244,58370,30k-60k,Standard
4245,35010,30k-60k,Standard
4246,29264,10k-30k,Gold
4247,16693,10k-30k,Standard
4248,16118,10k-30k,Standard
4249,140806,> 100k,Platinum
4250,23410,10k-30k,Gold
4251,55679,30k-60k,Gold
4252,40694,30k-60k,Gold
4253,5204,< 10k,Gold
4254,127352,> 100k,Gold
4255,58621,30k-60k,Standard
4256,21218,10k-30k,Platinum
4257,35601,30k-60k,Standard
4258,16245,10k-30k,Standard
4259,130399,> 100k,Standard
4260,19237,10k-30k,Standard
4261,25180,10k-30k,Standard
4262,21792,10k-30k,Standard
4263,38417,30k-60k,Standard
4264,94771,60k-100k,Standard
4265,127078,> 100k,Standard
4266,27465,10k-30k,Standard
4267,47324,30k-60k,Standard
4268,38458,30k-60k,Gold
4269,18267,10k-30k,Standard
4270,197953,> 100k,Standard
4271,94271,60k-100k,Standard
4272,41455,30k-60k,Gold
4273,109898,> 100k,Gold
4274,84835,60k-100k,Standard
4275,38457,30k-60k,Gold
4276,45623,30k-60k,Gold
4277,104661,> 100k,Gold
4278,18726,10k-30k,Standard
4279,117193,> 100k,Gold
4280,31021,30k-60k,Standard
4281,105585,> 100k,Gold
4282,36182,30k-60k,Gold
4283,45996,30k-60k,Gold
4284,35453,30k-60k,Standard
4285,25026,10k-30k,Gold
4286,30060,30k-60k,Standard
4287,95356,60k-100k,Standard
4288,7187,< 10k,Standard
4289,15255,10k-30k,Gold
4290,21854,10k-30k,Standard
4291,17071,10k-30k,Standard
4292,104504,> 100k,Standard
4293,87585,60k-100k,Gold
4294,54963,30k-60k,Gold
4295,23237,10k-30k,Gold
4296,92460,60k-100k,Standard
4297,11947,10k-30k,Platinum
4298,162655,> 100k,Gold
4299,22488,10k-30k,Gold
4300,30229,30k-60k,Gold
4301,26888,10k-30k,Platinum
4302,17134,10k-30k,Gold
4303,139745,> 100k,Standard
4304,63084,60k-100k,Standard
4305,85035,60k-100k,Gold
4306,15420,10k-30k,Standard
4307,41219,30k-60k,Gold
4308,52298,30k-60k,Standard
4309,43893,30k-60k,Standard
4310,16118,10k-30k,Standard
4311,77099,60k-100k,Gold
4312,39540,30k-60k,Gold
4313,18611,10k-30k,Standard
4314,9910,< 10k,Standard
4315,55529,30k-60k,Standard
4316,201857,> 100k,Standard
4317,17842,10k-30k,Standard
4318,40917,30k-60k,Gold
4319,79011,60k-100k,Platinum
4320,14931,10k-30k,Standard
4321,25952,10k-30k,Standard
4322,19888,10k-30k,Gold
4323,72350,60k-100k,Platinum
4324,91845,60k-100k,Platinum
4325,40591,30k-60k,Standard
4326,20146,10k-30k,Standard
4327,26636,10k-30k,Standard
4328,23356,10k-30k,Gold
4329,18322,10k-30k,Gold
4330,33812,30k-60k,Standard
4331,54305,30k-60k,Gold
4332,51183,30k-60k,Standard
4333,36106,30k-60k,Platinum
4334,37795,30k-60k,Standard
4335,34300,30k-60k,Standard
4336,14646,10k-30k,Standard
4337,40623,30k-60k,Standard
4338,24136,10k-30k,Gold
4339,14141,10k-30k,Standard
4340,47074,30k-60k,Gold
4341,23665,10k-30k,Standard
4342,42592,30k-60k,Standard
4343,65732,60k-100k,Gold
4344,18672,10k-30k,Platinum
4345,38734,30k-60k,Standard
4346,10226,10k-30k,Platinum
4347,106167,> 100k,Gold
4348,14025,10k-30k,Standard
4349,25326,10k-30k,Gold
4350,92676,60k-100k,Standard
4351,30817,30k-60k,Standard
4352,15706,10k-30k,Gold
4353,59823,30k-60k,Standard
4354,58886,30k-60k,Standard
4355,23313,10k-30k,Standard
4356,25148,10k-30k,Gold
4357,26774,10k-30k,Gold
4358,31416,30k-60k,Standard
4359,9651,< 10k,Gold
4360,31984,30k-60k,Standard
4361,126593,> 100k,Gold
4362,19395,10k-30k,Platinum
4363,24138,10k-30k,Gold
4364,15858,10k-30k,Standard
4365,55743,30k-60k,Gold
4366,84308,60k-100k,Standard
4367,82969,60k-100k,Gold
4368,15159,10k-30k,Standard
4369,51526,30k-60k,Standard
4370,99074,60k-100k,Standard
4371,51883,30k-60k,Standard
4372,50761,30k-60k,Standard
4373,26104,10k-30k,Gold
4374,42364,30k-60k,Standard
4375,86286,60k-100k,Standard
4376,45695,30k-60k,Standard
4377,15156,10k-30k,Gold
4378,26390,10k-30k,Standard
4379,84668,60k-100k,Standard
4380,45584,30k-60k,Standard
4381,39471,30k-60k,Gold
4382,24641,10k-30k,Standard
4383,83451,60k-100k,Standard
4384,116272,> 100k,Gold
4385,87924,60k-100k,Standard
4386,99689,60k-100k,Standard
4387,28251,10k-30k,Standard
4388,25588,10k-30k,Platinum
4389,32550,30k-60k,Standard
4390,37309,30k-60k,Standard
4391,98885,60k-100k,Standard
4392,82135,60k-100k,Gold
4393,52940,30k-60k,Standard
4394,13335,10k-30k,Standard
4395,11140,10k-30k,Gold
4396,42972,30k-60k,Platinum
4397,67250,60k-100k,Gold
4398,34348,30k-60k,Standard
4399,138750,> 100k,Standard
4400,17022,10k-30k,Standard
4401,15586,10k-30k,Gold
4402,22811,10k-30k,Gold
4403,22212,10k-30k,Gold
4404,52491,30k-60k,Standard
4405,27032,10k-30k,Gold
4406,12289,10k-30k,Platinum
4407,67785,60k-100k,Platinum
4408,10593,10k-30k,Gold
4409,17156,10k-30k,Gold
4410,11662,10k-30k,Standard
4411,41981,30k-60k,Standard
4412,41366,30k-60k,Standard
4413,138901,> 100k,Standard
4414,68849,60k-100k,Standard
4415,99623,60k-100k,Standard
4416,44445,30k-60k,Gold
4417,18327,10k-30k,Standard
4418,39722,30k-60k,Standard
4419,54978,30k-60k,Standard
4420,59436,30k-60k,Standard
4421,26090,10k-30k,Standard
4422,51131,30k-60k,Platinum
4423,18899,10k-30k,Standard
4424,17495,10k-30k,Standard
4425,16629,10k-30k,Standard
4426,36946,30k-60k,Gold
4427,15922,10k-30k,Gold
4428,26975,10k-30k,Standard
4429,68325,60k-100k,Platinum
