id_fato,id_cliente,id_produto,id_tempo,valor_fatura,valor_pago,inadimplente,score_risco,prob_default_real
610,610,610,4,4693,2040,0,770,0.1867
611,611,611,13,8198,5508,0,838,0.1669
612,612,612,15,5024,727,1,668,0.1904
613,613,613,8,11794,3661,0,836,0.2273
614,614,614,16,12061,8084,0,850,0.2281
615,615,615,11,43774,38682,0,850,0.1443
616,616,616,23,38240,6015,1,660,0.1806
617,617,617,23,2614,906,0,850,0.2156
618,618,618,13,36293,18481,0,850,0.1602
619,619,619,7,40806,31498,0,806,0.2182
620,620,620,18,5648,5446,0,850,0.2097
621,621,621,8,30468,30910,0,850,0.2148
622,622,622,2,24059,18463,0,796,0.2188
623,623,623,3,52538,46313,0,795,0.1647
624,624,624,10,10898,12130,0,850,0.1402
625,625,625,7,25405,9112,0,850,0.1584
626,626,626,23,46184,3518,1,674,0.2253
627,627,627,7,62775,44700,0,850,0.2413
628,628,628,4,32616,27683,0,850,0.2161
629,629,629,21,21759,1524,1,682,0.2121
630,630,630,23,36207,25608,0,850,0.1637
631,631,631,8,66081,30098,0,762,0.3091
632,632,632,19,26047,2442,1,665,0.131
633,633,633,22,15059,8146,0,846,0.2732
634,634,634,12,27479,30549,0,843,0.2335
635,635,635,10,110120,39363,0,850,0.1814
636,636,636,14,7903,8126,0,847,0.2782
637,637,637,12,18018,3371,1,689,0.1891
638,638,638,21,3547,614,1,666,0.188
639,639,639,20,16321,16869,0,836,0.2321
640,640,640,4,6117,3152,0,850,0.2657
641,641,641,19,31567,10906,0,801,0.25
642,642,642,7,8481,7853,0,850,0.1786
643,643,643,21,44681,21623,0,841,0.2436
644,644,644,1,42886,48780,0,822,0.2642
645,645,645,8,9006,3246,0,819,0.2248
646,646,646,11,29026,17171,0,843,0.197
647,647,647,1,10618,3306,0,826,0.2451
648,648,648,1,22408,2363,1,676,0.2668
649,649,649,4,10901,8580,0,785,0.2437
650,650,650,4,57545,5954,1,627,0.1567
651,651,651,11,11664,11125,0,850,0.1111
652,652,652,1,5098,5353,0,850,0.1479
653,653,653,10,21942,8770,0,850,0.1976
654,654,654,4,15613,397,1,633,0.2218
655,655,655,23,12517,6891,0,850,0.098
656,656,656,7,3410,1447,0,837,0.2186
657,657,657,2,37479,6129,1,679,0.2136
658,658,658,22,34076,36536,0,850,0.1853
659,659,659,13,13996,12101,0,850,0.1807
660,660,660,22,21266,17813,0,850,0.1924
661,661,661,19,11438,456,1,595,0.2878
662,662,662,4,8722,5824,0,850,0.238
663,663,663,6,16816,11355,0,850,0.2141
664,664,664,22,3541,1534,0,845,0.2086
665,665,665,17,23310,816,1,662,0.2425
666,666,666,24,4022,3060,0,850,0.2141
667,667,667,9,5702,4820,0,770,0.25
668,668,668,2,29905,2597,1,623,0.176
669,669,669,20,16779,10074,0,814,0.2462
670,670,670,6,13953,8448,0,850,0.1748
671,671,671,18,10267,1418,1,680,0.1461
672,672,672,23,5970,5606,0,850,0.2468
673,673,673,22,47519,41422,0,850,0.1958
674,674,674,24,182669,24274,1,611,0.2017
675,675,675,15,2405,1352,0,807,0.2396
676,676,676,23,24858,26228,0,819,0.2953
677,677,677,16,34249,34480,0,830,0.2547
678,678,678,1,19894,9255,0,850,0.1235
679,679,679,10,35112,31236,0,850,0.1471
680,680,680,10,5914,879,1,647,0.192
681,681,681,21,35398,6265,1,648,0.1599
682,682,682,6,19441,22012,0,819,0.2282
683,683,683,23,10048,3213,0,850,0.2282
684,684,684,4,20323,3205,1,650,0.2516
685,685,685,14,25725,13650,0,850,0.2307
686,686,686,17,28302,15168,0,839,0.2054
687,687,687,3,1918,2090,0,850,0.2263
688,688,688,2,21707,2278,1,617,0.2493
689,689,689,18,8888,2853,0,850,0.1945
690,690,690,17,3489,2741,0,850,0.1725
691,691,691,13,28563,33526,0,847,0.2279
692,692,692,19,13105,4864,0,850,0.1783
693,693,693,10,5320,2966,0,849,0.2553
694,694,694,21,27503,19872,0,850,0.1613
695,695,695,22,4248,103,1,613,0.2454
696,696,696,24,37107,6709,1,612,0.1923
697,697,697,4,20094,2555,1,631,0.1747
698,698,698,17,16010,10343,0,834,0.2606
699,699,699,16,71428,45833,0,850,0.174
700,700,700,19,19284,3337,1,629,0.2722
701,701,701,24,74096,83291,0,824,0.195
702,702,702,14,53062,53784,0,850,0.1437
703,703,703,20,6339,583,1,647,0.2132
704,704,704,15,18069,11453,0,838,0.3075
705,705,705,19,4659,1587,0,780,0.3204
706,706,706,3,9915,4005,0,845,0.1949
707,707,707,20,35019,21772,0,849,0.2314
708,708,708,20,59876,67058,0,783,0.1451
709,709,709,16,41999,49683,0,850,0.2425
710,710,710,7,97083,100946,0,850,0.1405
711,711,711,18,9354,4813,0,813,0.2523
712,712,712,8,22400,20019,0,850,0.1881
713,713,713,14,1859,24,1,658,0.2383
714,714,714,18,4183,4354,0,850,0.1732
715,715,715,1,19350,14682,0,776,0.2673
716,716,716,24,24010,14077,0,850,0.1421
717,717,717,20,32607,10347,0,850,0.1785
718,718,718,6,6388,6487,0,850,0.1809
719,719,719,13,23706,18424,0,850,0.2291
720,720,720,1,9335,7288,0,801,0.184
721,721,721,19,9161,1740,1,645,0.258
722,722,722,7,47540,35065,0,850,0.2322
723,723,723,23,2515,1469,0,757,0.3197
724,724,724,24,36732,22254,0,850,0.1509
725,725,725,16,3534,1097,0,850,0.1787
726,726,726,14,27508,11281,0,828,0.218
727,727,727,2,7807,758,1,558,0.233
728,728,728,7,40860,109,1,602,0.2211
729,729,729,20,8735,99,1,647,0.233
730,730,730,22,58231,34822,0,809,0.2404
731,731,731,20,14935,6175,0,850,0.2097
732,732,732,15,40179,45246,0,850,0.2148
733,733,733,14,13087,14978,0,825,0.2055
734,734,734,1,25003,21080,0,810,0.2746
735,735,735,17,19657,20147,0,850,0.1442
736,736,736,16,8865,1698,1,638,0.1941
737,737,737,5,38189,39334,0,830,0.2035
738,738,738,21,5798,5078,0,850,0.1529
739,739,739,24,41403,28451,0,850,0.1528
740,740,740,23,20485,22254,0,850,0.1506
741,741,741,3,70167,48714,0,850,0.2314
742,742,742,24,11730,7701,0,850,0.2329
743,743,743,20,3114,2684,0,850,0.2421
744,744,744,19,1934,2212,0,850,0.2376
745,745,745,2,23579,2187,1,630,0.1964
746,746,746,14,23000,18801,0,777,0.291
747,747,747,23,70999,52759,0,830,0.1624
748,748,748,21,4646,5197,0,848,0.2174
749,749,749,19,11242,10219,0,850,0.2384
750,750,750,13,15824,10722,0,840,0.2684
751,751,751,13,3018,2553,0,798,0.3021
752,752,752,6,48268,21259,0,805,0.2233
753,753,753,24,2180,1324,0,844,0.2535
754,754,754,9,14395,13856,0,850,0.1458
755,755,755,20,42704,34426,0,826,0.2188
756,756,756,1,8109,4726,0,850,0.1216
757,757,757,24,31901,5992,1,585,0.2172
758,758,758,10,6366,6549,0,847,0.1816
759,759,759,3,73876,58125,0,836,0.2356
760,760,760,6,115173,59300,0,850,0.145
761,761,761,16,12894,1790,1,581,0.2854
762,762,762,20,33037,23822,0,790,0.1573
763,763,763,6,7513,7411,0,850,0.0959
764,764,764,12,22745,27241,0,795,0.2388
765,765,765,3,53213,24860,0,850,0.1662
766,766,766,23,23718,23230,0,850,0.243
767,767,767,18,1569,1342,0,835,0.2209
768,768,768,21,8743,6802,0,850,0.1252
769,769,769,3,24838,4426,1,637,0.1909
770,770,770,5,4168,2461,0,850,0.1532
771,771,771,19,20918,2756,1,655,0.1912
772,772,772,24,14541,15847,0,823,0.2085
773,773,773,18,24301,3336,1,641,0.2384
774,774,774,8,6911,438,1,670,0.1838
775,775,775,24,16093,13362,0,797,0.2451
776,776,776,10,34030,15231,0,850,0.2703
777,777,777,19,14460,7296,0,816,0.2144
778,778,778,10,10007,4405,0,848,0.1942
779,779,779,21,70664,66883,0,836,0.2085
780,780,780,2,17698,7655,0,850,0.1616
781,781,781,10,22405,20461,0,841,0.228
782,782,782,22,11068,714,1,661,0.2347
783,783,783,18,6197,6333,0,849,0.2539
784,784,784,4,131450,148215,0,850,0.147
785,785,785,3,11623,9337,0,850,0.1689
786,786,786,17,4373,5114,0,850,0.1777
787,787,787,24,30481,19853,0,849,0.1541
788,788,788,24,50567,7074,1,636,0.244
789,789,789,17,29635,648,1,650,0.2112
790,790,790,22,17555,12833,0,814,0.2747
791,791,791,12,21471,8967,0,811,0.1683
792,792,792,17,15245,16589,0,850,0.1771
793,793,793,13,6909,6952,0,828,0.1799
794,794,794,9,6714,5410,0,836,0.2662
795,795,795,1,20511,19471,0,838,0.2554
796,796,796,15,14646,915,1,678,0.1503
797,797,797,19,10770,12,1,591,0.2706
798,798,798,9,7678,6596,0,850,0.1568
799,799,799,17,19459,14199,0,850,0.1845
800,800,800,15,22282,18809,0,850,0.2353
801,801,801,2,3068,1166,0,824,0.2347
802,802,802,4,23815,21128,0,832,0.2357
803,803,803,7,991,1014,0,846,0.2661
804,804,804,8,25465,20159,0,850,0.2331
805,805,805,1,35343,869,1,615,0.2323
806,806,806,1,27217,12443,0,850,0.1955
807,807,807,5,2011,231,1,611,0.2622
808,808,808,8,25449,19602,0,850,0.2316
809,809,809,1,12783,254,1,632,0.1724
810,810,810,3,18365,18367,0,796,0.2999
811,811,811,22,8322,3483,0,803,0.27
812,812,812,17,112853,7007,1,605,0.1857
813,813,813,3,8006,5975,0,850,0.1334
814,814,814,1,15823,110,1,647,0.1809
815,815,815,4,35450,42380,0,850,0.2278
816,816,816,9,58306,60686,0,842,0.2635
817,817,817,13,36735,23799,0,850,0.1726
818,818,818,5,130230,119344,0,814,0.2028
819,819,819,14,18563,17540,0,850,0.2167
820,820,820,19,23449,20776,0,818,0.1975
821,821,821,23,28093,19362,0,808,0.2249
822,822,822,14,92643,101592,0,850,0.1566
823,823,823,22,3869,3847,0,850,0.1376
824,824,824,4,22850,1622,1,660,0.1996
825,825,825,4,27643,8356,0,780,0.2726
826,826,826,9,53281,10134,1,689,0.1278
827,827,827,2,33782,25604,0,850,0.1571
828,828,828,10,16039,17787,0,781,0.2568
829,829,829,18,7423,1096,1,629,0.2553
830,830,830,7,62642,42350,0,816,0.1763
831,831,831,21,25284,8675,0,822,0.3119
832,832,832,14,15562,13033,0,849,0.223
833,833,833,21,12728,1910,1,619,0.2543
834,834,834,15,39850,31228,0,820,0.2132
835,835,835,10,10416,10309,0,850,0.185
836,836,836,5,17253,2598,1,652,0.2311
837,837,837,8,16209,17470,0,823,0.1325
838,838,838,22,4483,3911,0,812,0.2743
839,839,839,21,7957,8872,0,850,0.1457
840,840,840,5,22360,20606,0,825,0.2247
841,841,841,5,46504,46760,0,850,0.1854
842,842,842,14,91899,84265,0,850,0.2013
843,843,843,1,19480,21129,0,828,0.2556
844,844,844,5,5366,2686,0,850,0.203
845,845,845,19,15252,15006,0,850,0.1808
846,846,846,22,13789,5590,0,847,0.1993
847,847,847,12,16249,6220,0,815,0.248
848,848,848,15,24648,18300,0,816,0.1462
849,849,849,3,15229,8683,0,850,0.2103
850,850,850,1,54409,43909,0,810,0.1997
851,851,851,24,12319,1466,1,674,0.2011
852,852,852,12,4754,2395,0,850,0.2089
853,853,853,13,42678,39687,0,850,0.1981
854,854,854,14,40240,48123,0,850,0.141
855,855,855,10,38354,37738,0,850,0.1324
856,856,856,20,23582,4715,1,626,0.23
857,857,857,14,12557,1147,1,629,0.2163
858,858,858,14,32651,10074,0,850,0.1944
859,859,859,13,15278,11042,0,850,0.2568
860,860,860,21,4438,3461,0,850,0.1671
861,861,861,3,8913,10474,0,850,0.1813
862,862,862,24,12074,11633,0,761,0.3189
863,863,863,19,13173,12321,0,850,0.1332
864,864,864,20,46436,36181,0,839,0.1402
865,865,865,10,46843,4993,1,643,0.2315
866,866,866,12,56698,3490,1,652,0.2211
867,867,867,23,32141,10257,0,850,0.1751
868,868,868,2,7372,4223,0,850,0.1715
869,869,869,1,8036,3378,0,850,0.1666
870,870,870,4,62704,36586,0,850,0.1371
871,871,871,8,18018,12923,0,846,0.2219
872,872,872,17,25813,15687,0,843,0.2419
873,873,873,14,20401,23796,0,850,0.2532
874,874,874,14,17537,16003,0,821,0.2934
875,875,875,19,5727,5470,0,850,0.218
876,876,876,4,29045,28117,0,850,0.1202
877,877,877,20,7888,8750,0,812,0.2382
878,878,878,16,12338,12229,0,850,0.1792
879,879,879,19,30649,9641,0,850,0.2153
880,880,880,19,16845,9016,0,850,0.1437
881,881,881,13,40367,48044,0,850,0.0864
882,882,882,7,4244,93,1,562,0.2891
883,883,883,24,42392,15316,0,825,0.226
884,884,884,14,18866,13583,0,850,0.1453
885,885,885,10,4566,5400,0,850,0.1623
886,886,886,14,14816,1892,1,672,0.1511
887,887,887,20,5900,4066,0,850,0.1677
888,888,888,11,3573,353,1,663,0.2319
889,889,889,11,18005,14994,0,850,0.2077
890,890,890,15,6464,4902,0,849,0.1458
891,891,891,8,63287,42449,0,825,0.2307
892,892,892,24,17811,19644,0,850,0.1985
893,893,893,22,26619,3872,1,691,0.1751
894,894,894,17,17541,10531,0,850,0.1447
895,895,895,23,17141,12731,0,850,0.1692
896,896,896,23,31161,21802,0,850,0.1939
897,897,897,21,21289,15030,0,850,0.2256
898,898,898,6,10105,1452,1,690,0.2152
899,899,899,14,9091,7906,0,850,0.1732
900,900,900,9,5821,2019,0,850,0.2441
901,901,901,3,69704,76503,0,815,0.1648
902,902,902,12,25346,17079,0,838,0.2445
903,903,903,4,33019,33705,0,835,0.2572
904,904,904,15,9743,9319,0,850,0.136
905,905,905,13,32429,2589,1,636,0.2271
906,906,906,18,7161,3428,0,850,0.2177
907,907,907,14,11035,8894,0,850,0.235
908,908,908,13,36098,41630,0,850,0.1577
909,909,909,9,93971,13469,1,625,0.1839
910,910,910,5,30744,16306,0,850,0.1362
911,911,911,19,53253,63568,0,801,0.239
912,912,912,8,4204,523,1,634,0.2614
913,913,913,13,6843,5437,0,850,0.2097
914,914,914,9,24009,22214,0,848,0.1786
915,915,915,17,66958,46787,0,809,0.2337
916,916,916,5,28631,19001,0,850,0.2061
917,917,917,9,22126,15463,0,850,0.1639
918,918,918,11,23877,16068,0,846,0.1752
919,919,919,2,12178,2095,1,607,0.2355
920,920,920,13,38950,23269,0,834,0.1972
921,921,921,1,5625,2552,0,850,0.1511
922,922,922,8,7357,6885,0,850,0.2276
923,923,923,15,27013,757,1,656,0.2615
924,924,924,22,101331,95948,0,850,0.2291
925,925,925,2,32302,17343,0,850,0.1698
926,926,926,3,52971,24961,0,823,0.2378
927,927,927,21,4579,2935,0,850,0.2854
928,928,928,17,10303,4180,0,850,0.1731
929,929,929,18,9652,6235,0,845,0.1842
930,930,930,17,3436,1347,0,850,0.1919
931,931,931,14,12644,9295,0,834,0.2048
932,932,932,11,70693,32416,0,850,0.1403
933,933,933,23,36916,15393,0,850,0.2371
934,934,934,23,27411,22509,0,824,0.2416
935,935,935,14,54646,47144,0,850,0.1885
936,936,936,5,34915,10647,0,812,0.2341
937,937,937,6,25183,2324,1,673,0.254
938,938,938,19,17130,6340,0,850,0.1629
939,939,939,11,97029,93611,0,850,0.1616
940,940,940,2,13545,12371,0,800,0.2531
941,941,941,10,10641,2069,1,619,0.2652
942,942,942,13,6799,491,1,657,0.1876
943,943,943,2,10736,12496,0,785,0.2059
944,944,944,14,4690,73,1,660,0.1934
945,945,945,17,36525,6113,1,639,0.1041
946,946,946,9,896,156,1,624,0.2282
947,947,947,8,47708,50410,0,850,0.2323
948,948,948,8,27157,19369,0,850,0.2393
949,949,949,7,15349,4736,0,850,0.1871
950,950,950,16,14469,16390,0,805,0.2092
951,951,951,19,77360,64476,0,850,0.2085
952,952,952,24,12058,11109,0,850,0.1691
953,953,953,17,11153,524,1,646,0.2651
954,954,954,1,7669,7950,0,823,0.2174
955,955,955,13,34681,2411,1,628,0.2368
956,956,956,16,12930,10558,0,850,0.1756
957,957,957,6,9215,8538,0,850,0.1761
958,958,958,15,21488,8102,0,850,0.1698
959,959,959,12,12815,6409,0,847,0.1984
960,960,960,24,32225,21147,0,850,0.1995
961,961,961,8,37848,41552,0,850,0.1599
962,962,962,1,42448,45231,0,815,0.1595
963,963,963,11,48439,48627,0,796,0.2037
964,964,964,15,20073,23911,0,850,0.1927
965,965,965,1,41395,21458,0,827,0.1889
966,966,966,16,35421,1098,1,705,0.1633
967,967,967,7,2584,1814,0,850,0.2149
968,968,968,1,22888,20851,0,825,0.1698
969,969,969,2,62313,66371,0,844,0.203
970,970,970,8,15834,11756,0,850,0.2384
971,971,971,24,2994,2222,0,827,0.2352
972,972,972,11,29947,25379,0,846,0.2414
973,973,973,13,10436,10104,0,850,0.2077
974,974,974,5,40885,19672,0,836,0.204
975,975,975,18,25161,29329,0,850,0.2301
976,976,976,19,13862,5307,0,832,0.2752
977,977,977,21,22133,7100,0,850,0.2337
978,978,978,3,17147,10681,0,850,0.2753
979,979,979,1,22518,20970,0,781,0.2745
980,980,980,22,3912,4617,0,850,0.1898
981,981,981,5,6883,7843,0,850,0.1909
982,982,982,19,16985,15620,0,845,0.2429
983,983,983,9,4041,2799,0,845,0.2218
984,984,984,24,27998,23412,0,850,0.1869
985,985,985,7,14792,2627,1,633,0.1863
986,986,986,12,41871,22566,0,850,0.2252
987,987,987,14,9814,7168,0,850,0.1636
988,988,988,16,7285,410,1,622,0.2083
989,989,989,13,6428,1987,0,850,0.2254
990,990,990,18,10038,6455,0,834,0.2128
991,991,991,10,11924,9671,0,850,0.2107
992,992,992,21,25117,27900,0,788,0.2958
993,993,993,21,23727,1678,1,545,0.2049
994,994,994,6,5308,270,1,631,0.2155
995,995,995,22,5756,6620,0,828,0.2558
996,996,996,3,104750,17567,1,606,0.2615
997,997,997,4,23923,22275,0,850,0.1217
998,998,998,1,4046,2672,0,846,0.1657
999,999,999,11,51346,50107,0,850,0.1987
1000,1000,1000,17,35333,38193,0,850,0.1663
1001,1001,1001,5,15621,855,1,683,0.1377
1002,1002,1002,12,14236,16256,0,850,0.1508
1003,1003,1003,20,5253,1898,0,850,0.2366
1004,1004,1004,23,16766,16398,0,829,0.2113
1005,1005,1005,7,19427,7035,0,850,0.191
1006,1006,1006,4,7489,8054,0,850,0.2053
1007,1007,1007,16,10324,5001,0,850,0.2345
1008,1008,1008,15,42243,29175,0,842,0.162
1009,1009,1009,14,41765,47585,0,850,0.1441
1010,1010,1010,2,11918,12071,0,850,0.229
1011,1011,1011,10,4114,4143,0,850,0.1409
1012,1012,1012,20,46285,45683,0,850,0.2063
1013,1013,1013,24,36069,29305,0,850,0.1903
1014,1014,1014,2,8584,1333,1,621,0.2101
1015,1015,1015,5,16360,17153,0,822,0.1561
1016,1016,1016,13,8072,619,1,653,0.2113
1017,1017,1017,23,39757,38496,0,827,0.2363
1018,1018,1018,10,3657,4382,0,800,0.2064
1019,1019,1019,22,12808,819,1,601,0.1975
1020,1020,1020,13,1472,443,0,812,0.2241
1021,1021,1021,14,4483,619,1,687,0.1699
1022,1022,1022,18,5125,5678,0,850,0.2081
1023,1023,1023,20,9441,5617,0,850,0.2113
1024,1024,1024,23,8185,9656,0,824,0.1862
1025,1025,1025,8,19967,13201,0,751,0.2063
1026,1026,1026,5,47393,32182,0,850,0.1659
1027,1027,1027,21,14845,6602,0,850,0.1799
1028,1028,1028,20,21668,8384,0,850,0.2321
1029,1029,1029,12,10111,7916,0,850,0.1969
1030,1030,1030,16,4508,3797,0,812,0.2243
1031,1031,1031,20,5943,3745,0,850,0.2269
1032,1032,1032,19,8866,791,1,688,0.2477
1033,1033,1033,7,19628,798,1,695,0.201
1034,1034,1034,4,30677,33173,0,850,0.1624
1035,1035,1035,19,28465,5173,1,630,0.2506
1036,1036,1036,10,5578,4653,0,850,0.1294
1037,1037,1037,8,41228,43621,0,833,0.2259
1038,1038,1038,16,8755,9353,0,829,0.2692
1039,1039,1039,4,15295,2775,1,624,0.1777
1040,1040,1040,10,19955,9434,0,850,0.1799
1041,1041,1041,19,18225,3306,1,672,0.1264
1042,1042,1042,16,36505,41160,0,839,0.2241
1043,1043,1043,12,1527,822,0,850,0.1527
1044,1044,1044,20,50597,2600,1,703,0.1829
1045,1045,1045,2,19749,2578,1,677,0.2255
1046,1046,1046,11,19756,1029,1,651,0.1868
1047,1047,1047,20,16143,14678,0,842,0.1625
1048,1048,1048,23,2627,2386,0,778,0.2751
1049,1049,1049,13,18399,9842,0,850,0.1859
1050,1050,1050,3,8814,3396,0,850,0.169
1051,1051,1051,17,5582,3233,0,850,0.2393
1052,1052,1052,10,10837,2149,1,665,0.2049
1053,1053,1053,8,29177,1423,1,653,0.1883
1054,1054,1054,6,51357,27914,0,850,0.1618
1055,1055,1055,14,3283,298,1,695,0.2397
1056,1056,1056,19,49925,52791,0,790,0.239
1057,1057,1057,24,42632,3579,1,619,0.2331
1058,1058,1058,22,27511,15184,0,850,0.17
1059,1059,1059,1,12295,9886,0,850,0.1686
1060,1060,1060,11,18779,13067,0,781,0.2004
1061,1061,1061,14,18106,7745,0,841,0.1598
1062,1062,1062,13,6063,6951,0,819,0.3259
1063,1063,1063,12,9492,2931,0,850,0.1987
1064,1064,1064,22,12528,1277,1,609,0.245
1065,1065,1065,6,7428,4538,0,850,0.2331
1066,1066,1066,4,17049,2527,1,595,0.3073
1067,1067,1067,24,1900,1918,0,835,0.2357
1068,1068,1068,9,24977,20528,0,836,0.1747
1069,1069,1069,7,15863,14681,0,833,0.2346
1070,1070,1070,7,13757,8348,0,850,0.2013
1071,1071,1071,13,14776,16940,0,819,0.2314
1072,1072,1072,2,30923,10022,0,850,0.1884
1073,1073,1073,2,3966,1550,0,813,0.1891
1074,1074,1074,15,10095,11437,0,849,0.265
1075,1075,1075,16,24541,28235,0,843,0.1526
1076,1076,1076,2,17154,12719,0,850,0.2005
1077,1077,1077,20,4693,3842,0,850,0.2453
1078,1078,1078,5,10022,11147,0,824,0.2553
1079,1079,1079,2,19535,2802,1,677,0.13
1080,1080,1080,20,21797,23448,0,850,0.1542
1081,1081,1081,7,17278,10964,0,850,0.2279
1082,1082,1082,5,11972,12540,0,814,0.1976
1083,1083,1083,11,36031,13056,0,850,0.2251
1084,1084,1084,8,5547,4095,0,838,0.1918
1085,1085,1085,17,15642,8034,0,850,0.1723
1086,1086,1086,14,10080,3348,0,850,0.2163
1087,1087,1087,5,5497,4702,0,820,0.1529
1088,1088,1088,4,43963,16203,0,850,0.1679
1089,1089,1089,3,974,130,1,619,0.2008
1090,1090,1090,7,2806,218,1,679,0.1964
1091,1091,1091,11,8329,9807,0,850,0.1884
1092,1092,1092,1,44712,14992,0,841,0.1843
1093,1093,1093,22,3477,594,1,665,0.2153
1094,1094,1094,24,33724,29906,0,842,0.2347
1095,1095,1095,18,19274,20065,0,850,0.1565
1096,1096,1096,22,11027,281,1,683,0.1821
1097,1097,1097,1,7593,8951,0,846,0.2167
1098,1098,1098,16,7413,4476,0,808,0.2456
1099,1099,1099,13,16605,3255,1,680,0.1565
1100,1100,1100,6,25487,26485,0,821,0.2539
1101,1101,1101,6,5856,5349,0,850,0.1544
1102,1102,1102,21,7392,804,1,575,0.2771
1103,1103,1103,23,19611,14684,0,850,0.1076
1104,1104,1104,14,32987,38870,0,844,0.19
1105,1105,1105,5,30294,2098,1,684,0.1733
1106,1106,1106,8,39142,18499,0,817,0.2527
1107,1107,1107,18,37642,7343,1,665,0.1601
1108,1108,1108,6,47008,49149,0,821,0.2189
1109,1109,1109,5,1886,260,1,677,0.2124
1110,1110,1110,10,18151,12842,0,824,0.171
1111,1111,1111,18,19576,9057,0,850,0.1944
1112,1112,1112,13,19378,6069,0,850,0.2086
1113,1113,1113,23,9752,606,1,613,0.2066
1114,1114,1114,20,11379,11391,0,850,0.1647
1115,1115,1115,6,30980,22414,0,850,0.1652
1116,1116,1116,21,4548,2017,0,850,0.1718
1117,1117,1117,4,36555,37497,0,850,0.1302
1118,1118,1118,13,50569,31526,0,850,0.1831
1119,1119,1119,18,7651,6853,0,771,0.2325
1120,1120,1120,13,26694,15616,0,850,0.1784
1121,1121,1121,13,36860,25398,0,780,0.1402
1122,1122,1122,7,4050,3166,0,850,0.1445
1123,1123,1123,5,2484,2448,0,850,0.1667
1124,1124,1124,3,28025,29394,0,850,0.2272
1125,1125,1125,6,3489,2439,0,850,0.1278
1126,1126,1126,8,13346,6802,0,850,0.2291
1127,1127,1127,12,99914,43790,0,850,0.1874
1128,1128,1128,2,13664,8289,0,850,0.2161
1129,1129,1129,11,15040,15364,0,850,0.2206
1130,1130,1130,20,9129,4989,0,825,0.2059
1131,1131,1131,3,52621,5367,1,651,0.2207
1132,1132,1132,23,24762,20003,0,814,0.2195
1133,1133,1133,10,47357,15639,0,850,0.1253
1134,1134,1134,8,17638,19338,0,839,0.172
1135,1135,1135,8,21532,19599,0,825,0.2636
1136,1136,1136,14,19455,10333,0,850,0.1489
1137,1137,1137,4,62243,44950,0,850,0.2167
1138,1138,1138,15,13803,13323,0,850,0.228
1139,1139,1139,10,27285,1894,1,709,0.1593
1140,1140,1140,18,12457,13540,0,821,0.163
1141,1141,1141,22,14893,5399,0,808,0.2481
1142,1142,1142,15,60070,22407,0,850,0.128
1143,1143,1143,19,76445,64057,0,838,0.2598
1144,1144,1144,24,11705,2304,1,657,0.1846
1145,1145,1145,3,31441,3367,1,629,0.2225
1146,1146,1146,2,25325,29846,0,850,0.186
1147,1147,1147,13,8986,8731,0,829,0.2587
1148,1148,1148,13,6097,5600,0,850,0.2374
1149,1149,1149,9,32005,14824,0,850,0.1509
1150,1150,1150,3,43584,921,1,621,0.2655
1151,1151,1151,2,4961,922,1,668,0.2516
1152,1152,1152,14,33842,5436,1,593,0.2722
1153,1153,1153,16,12975,14764,0,846,0.2398
1154,1154,1154,14,42805,39721,0,787,0.2807
1155,1155,1155,4,85835,58090,0,833,0.1185
1156,1156,1156,2,6511,379,1,667,0.1527
1157,1157,1157,16,11659,4223,0,821,0.2075
1158,1158,1158,8,1496,1256,0,850,0.1071
