id_cliente,idade,faixa_etaria,escolaridade,genero,estado_civil
576,18,18-25,Outros,Feminino,Solteiro
577,40,36-45,Graduação,Masculino,Outros
578,47,46-55,Graduação,Feminino,Casado
579,20,18-25,Graduação,Feminino,Casado
580,51,46-55,Pós-Graduação,Feminino,Solteiro
581,42,36-45,Graduação,Feminino,Solteiro
582,33,26-35,Outros,Feminino,Casado
583,45,36-45,Graduação,Masculino,Outros
584,65,56+,Graduação,Feminino,Solteiro
585,40,36-45,Outros,Feminino,Solteiro
586,40,36-45,Pós-Graduação,Masculino,Casado
587,32,26-35,Graduação,Masculino,Solteiro
588,27,26-35,Graduação,Feminino,Solteiro
589,47,46-55,Graduação,Masculino,Casado
590,27,26-35,Pós-Graduação,Feminino,Outros
591,38,36-45,Graduação,Masculino,Casado
592,32,26-35,Graduação,Masculino,Casado
593,43,36-45,Ensino Médio,Masculino,Casado
594,42,36-45,Graduação,Masculino,Solteiro
595,50,46-55,Graduação,Feminino,Solteiro
596,31,26-35,Pós-Graduação,Feminino,Casado
597,34,26-35,Graduação,Masculino,Casado
598,26,26-35,Pós-Graduação,Masculino,Casado
599,32,26-35,Outros,Masculino,Casado
600,42,36-45,Graduação,Masculino,Solteiro
601,47,46-55,Graduação,Feminino,Casado
602,26,26-35,Ensino Médio,Masculino,Casado
603,48,46-55,Graduação,Masculino,Outros
604,54,46-55,Graduação,Masculino,Solteiro
605,42,36-45,Ensino Médio,Masculino,Solteiro
606,60,56+,Ensino Médio,Masculino,Casado
607,28,26-35,Ensino Médio,Masculino,Casado
608,23,18-25,Pós-Graduação,Feminino,Solteiro
609,18,18-25,Graduação,Feminino,Casado
610,55,46-55,Ensino Médio,Feminino,Casado
611,45,36-45,Pós-Graduação,Masculino,Outros
612,37,36-45,Graduação,Masculino,Outros
613,41,36-45,Ensino Médio,Feminino,Casado
614,24,18-25,Pós-Graduação,Feminino,Casado
615,67,56+,Ensino Médio,Feminino,Outros
616,39,36-45,Graduação,Masculino,Casado
617,39,36-45,Graduação,Masculino,Solteiro
618,46,46-55,Pós-Graduação,Feminino,Outros
619,43,36-45,Ensino Médio,Feminino,Outros
620,40,36-45,Graduação,Feminino,Solteiro
621,28,26-35,Graduação,Feminino,Casado
622,43,36-45,Ensino Médio,Feminino,Casado
623,60,56+,Ensino Médio,Masculino,Outros
624,54,46-55,Outros,Feminino,Outros
625,57,56+,Graduação,Feminino,Solteiro
626,31,26-35,Graduação,Feminino,Solteiro
627,26,26-35,Outros,Masculino,Solteiro
628,36,36-45,Graduação,Masculino,Solteiro
629,38,36-45,Graduação,Feminino,Solteiro
630,51,46-55,Pós-Graduação,Masculino,Solteiro
631,18,18-25,Ensino Médio,Feminino,Solteiro
632,56,56+,Graduação,Masculino,Casado
633,36,36-45,Ensino Médio,Masculino,Solteiro
634,32,26-35,Graduação,Feminino,Solteiro
635,25,18-25,Pós-Graduação,Masculino,Casado
636,18,18-25,Graduação,Masculino,Solteiro
637,47,46-55,Pós-Graduação,Masculino,Solteiro
638,38,36-45,Graduação,Feminino,Outros
639,22,18-25,Graduação,Masculino,Casado
640,22,18-25,Graduação,Feminino,Solteiro
641,33,26-35,Ensino Médio,Masculino,Casado
642,58,56+,Ensino Médio,Feminino,Outros
643,34,26-35,Ensino Médio,Masculino,Casado
644,19,18-25,Pós-Graduação,Masculino,Solteiro
645,35,26-35,Pós-Graduação,Masculino,Solteiro
646,34,26-35,Graduação,Masculino,Casado
647,18,18-25,Outros,Feminino,Outros
648,37,36-45,Ensino Médio,Masculino,Solteiro
649,35,26-35,Ensino Médio,Masculino,Casado
650,46,46-55,Graduação,Feminino,Casado
651,60,56+,Graduação,Masculino,Casado
652,51,46-55,Graduação,Masculino,Casado
653,34,26-35,Pós-Graduação,Feminino,Outros
654,24,18-25,Pós-Graduação,Feminino,Outros
655,68,56+,Outros,Masculino,Casado
656,38,36-45,Graduação,Masculino,Solteiro
657,38,36-45,Graduação,Feminino,Solteiro
658,37,36-45,Pós-Graduação,Masculino,Casado
659,40,36-45,Outros,Feminino,Casado
660,36,36-45,Graduação,Masculino,Casado
661,31,26-35,Ensino Médio,Feminino,Solteiro
662,31,26-35,Outros,Masculino,Solteiro
663,37,36-45,Graduação,Feminino,Solteiro
664,31,26-35,Graduação,Masculino,Casado
665,29,26-35,Pós-Graduação,Feminino,Solteiro
666,39,36-45,Pós-Graduação,Masculino,Solteiro
667,34,26-35,Ensino Médio,Masculino,Outros
668,56,56+,Ensino Médio,Feminino,Casado
669,18,18-25,Graduação,Feminino,Outros
670,51,46-55,Graduação,Feminino,Solteiro
671,52,46-55,Graduação,Masculino,Casado
672,18,18-25,Pós-Graduação,Feminino,Casado
673,33,26-35,Graduação,Masculino,Outros
674,33,26-35,Graduação,Feminino,Solteiro
675,21,18-25,Graduação,Feminino,Outros
676,28,26-35,Ensino Médio,Masculino,Solteiro
677,24,18-25,Graduação,Feminino,Solteiro
678,59,56+,Pós-Graduação,Feminino,Casado
679,49,46-55,Graduação,Masculino,Casado
680,53,46-55,Ensino Médio,Feminino,Outros
681,46,46-55,Graduação,Masculino,Casado
682,24,18-25,Pós-Graduação,Feminino,Casado
683,31,26-35,Graduação,Masculino,Solteiro
684,43,36-45,Ensino Médio,Masculino,Solteiro
685,23,18-25,Graduação,Masculino,Casado
686,46,46-55,Ensino Médio,Feminino,Casado
687,35,26-35,Outros,Feminino,Solteiro
688,33,26-35,Ensino Médio,Feminino,Casado
689,46,46-55,Graduação,Masculino,Solteiro
690,43,36-45,Graduação,Masculino,Casado
691,33,26-35,Pós-Graduação,Feminino,Solteiro
692,51,46-55,Outros,Feminino,Solteiro
693,25,18-25,Graduação,Masculino,Solteiro
694,45,36-45,Pós-Graduação,Masculino,Casado
695,45,36-45,Ensino Médio,Masculino,Solteiro
696,34,26-35,Graduação,Masculino,Casado
697,41,36-45,Graduação,Feminino,Casado
698,22,18-25,Graduação,Feminino,Solteiro
699,49,46-55,Graduação,Feminino,Solteiro
700,35,26-35,Ensino Médio,Feminino,Solteiro
701,31,26-35,Graduação,Masculino,Casado
702,50,46-55,Graduação,Feminino,Casado
703,29,26-35,Graduação,Feminino,Outros
704,21,18-25,Ensino Médio,Masculino,Solteiro
705,19,18-25,Ensino Médio,Feminino,Solteiro
706,45,36-45,Graduação,Masculino,Solteiro
707,22,18-25,Graduação,Feminino,Casado
708,59,56+,Pós-Graduação,Masculino,Solteiro
709,18,18-25,Outros,Feminino,Casado
710,58,56+,Graduação,Masculino,Solteiro
711,40,36-45,Ensino Médio,Masculino,Solteiro
712,36,36-45,Pós-Graduação,Feminino,Outros
713,31,26-35,Graduação,Feminino,Solteiro
714,42,36-45,Graduação,Masculino,Casado
715,37,36-45,Ensino Médio,Masculino,Solteiro
716,51,46-55,Graduação,Masculino,Casado
717,39,36-45,Outros,Feminino,Casado
718,39,36-45,Graduação,Feminino,Casado
719,33,26-35,Graduação,Feminino,Solteiro
720,37,36-45,Pós-Graduação,Masculino,Casado
721,41,36-45,Ensino Médio,Feminino,Solteiro
722,18,18-25,Graduação,Masculino,Outros
723,21,18-25,Ensino Médio,Masculino,Solteiro
724,46,46-55,Outros,Feminino,Casado
725,40,36-45,Outros,Feminino,Casado
726,35,26-35,Graduação,Feminino,Solteiro
727,38,36-45,Ensino Médio,Feminino,Outros
728,42,36-45,Ensino Médio,Feminino,Casado
729,31,26-35,Pós-Graduação,Feminino,Solteiro
730,28,26-35,Graduação,Masculino,Solteiro
731,40,36-45,Pós-Graduação,Masculino,Solteiro
732,26,26-35,Graduação,Feminino,Outros
733,42,36-45,Pós-Graduação,Feminino,Solteiro
734,18,18-25,Pós-Graduação,Masculino,Solteiro
735,50,46-55,Graduação,Masculino,Casado
736,43,36-45,Graduação,Masculino,Solteiro
737,41,36-45,Graduação,Masculino,Solteiro
738,49,46-55,Pós-Graduação,Feminino,Casado
739,57,56+,Graduação,Masculino,Solteiro
740,50,46-55,Pós-Graduação,Feminino,Casado
741,18,18-25,Graduação,Masculino,Casado
742,22,18-25,Graduação,Feminino,Casado
743,30,26-35,Graduação,Masculino,Solteiro
744,38,36-45,Ensino Médio,Feminino,Outros
745,44,36-45,Graduação,Feminino,Solteiro
746,29,26-35,Ensino Médio,Feminino,Solteiro
747,40,36-45,Graduação,Masculino,Casado
748,28,26-35,Graduação,Masculino,Outros
749,30,26-35,Graduação,Masculino,Solteiro
750,21,18-25,Pós-Graduação,Masculino,Solteiro
751,26,26-35,Ensino Médio,Feminino,Solteiro
752,21,18-25,Graduação,Feminino,Casado
753,26,26-35,Graduação,Feminino,Solteiro
754,50,46-55,Pós-Graduação,Feminino,Outros
755,26,26-35,Pós-Graduação,Masculino,Casado
756,69,56+,Outros,Masculino,Solteiro
757,43,36-45,Ensino Médio,Masculino,Outros
758,40,36-45,Pós-Graduação,Feminino,Casado
759,27,26-35,Graduação,Feminino,Solteiro
760,46,46-55,Graduação,Masculino,Outros
761,31,26-35,Ensino Médio,Masculino,Solteiro
762,39,36-45,Pós-Graduação,Feminino,Casado
763,68,56+,Graduação,Feminino,Casado
764,36,36-45,Ensino Médio,Feminino,Casado
765,51,46-55,Pós-Graduação,Masculino,Solteiro
766,29,26-35,Graduação,Masculino,Solteiro
767,37,36-45,Outros,Feminino,Solteiro
768,59,56+,Graduação,Feminino,Casado
769,30,26-35,Graduação,Masculino,Casado
770,59,56+,Pós-Graduação,Feminino,Solteiro
771,46,46-55,Pós-Graduação,Feminino,Solteiro
772,31,26-35,Graduação,Masculino,Outros
773,45,36-45,Ensino Médio,Masculino,Solteiro
774,49,46-55,Graduação,Masculino,Solteiro
775,45,36-45,Ensino Médio,Masculino,Solteiro
776,19,18-25,Outros,Feminino,Solteiro
777,29,26-35,Graduação,Masculino,Casado
778,35,26-35,Pós-Graduação,Feminino,Outros
779,37,36-45,Graduação,Feminino,Solteiro
780,45,36-45,Outros,Masculino,Casado
781,40,36-45,Ensino Médio,Masculino,Casado
782,21,18-25,Pós-Graduação,Feminino,Casado
783,42,36-45,Ensino Médio,Feminino,Solteiro
784,45,36-45,Graduação,Feminino,Casado
785,44,36-45,Outros,Masculino,Casado
786,50,46-55,Pós-Graduação,Masculino,Solteiro
787,48,46-55,Graduação,Feminino,Casado
788,43,36-45,Ensino Médio,Feminino,Solteiro
789,37,36-45,Graduação,Masculino,Solteiro
790,18,18-25,Graduação,Feminino,Solteiro
791,43,36-45,Pós-Graduação,Masculino,Casado
792,40,36-45,Graduação,Feminino,Casado
793,41,36-45,Graduação,Feminino,Casado
794,22,18-25,Outros,Masculino,Solteiro
795,25,18-25,Graduação,Feminino,Solteiro
796,50,46-55,Graduação,Masculino,Casado
797,37,36-45,Ensino Médio,Masculino,Solteiro
798,46,46-55,Pós-Graduação,Masculino,Casado
799,38,36-45,Graduação,Masculino,Outros
800,38,36-45,Ensino Médio,Masculino,Outros
801,49,46-55,Ensino Médio,Feminino,Solteiro
802,31,26-35,Graduação,Feminino,Solteiro
803,39,36-45,Ensino Médio,Masculino,Solteiro
804,32,26-35,Pós-Graduação,Feminino,Solteiro
805,32,26-35,Outros,Feminino,Solteiro
806,34,26-35,Pós-Graduação,Feminino,Outros
807,40,36-45,Ensino Médio,Feminino,Solteiro
808,32,26-35,Graduação,Masculino,Solteiro
809,53,46-55,Outros,Masculino,Solteiro
810,27,26-35,Ensino Médio,Feminino,Solteiro
811,35,26-35,Ensino Médio,Masculino,Solteiro
812,32,26-35,Graduação,Masculino,Casado
813,55,46-55,Graduação,Masculino,Casado
814,40,36-45,Graduação,Masculino,Casado
815,50,46-55,Ensino Médio,Masculino,Solteiro
816,20,18-25,Pós-Graduação,Masculino,Solteiro
817,41,36-45,Outros,Masculino,Outros
818,48,46-55,Ensino Médio,Feminino,Solteiro
819,38,36-45,Graduação,Feminino,Solteiro
820,50,46-55,Ensino Médio,Masculino,Casado
821,31,26-35,Graduação,Masculino,Solteiro
822,54,46-55,Graduação,Masculino,Solteiro
823,65,56+,Graduação,Masculino,Solteiro
824,33,26-35,Graduação,Masculino,Casado
825,32,26-35,Ensino Médio,Masculino,Solteiro
826,55,46-55,Graduação,Feminino,Solteiro
827,56,56+,Graduação,Feminino,Solteiro
828,31,26-35,Ensino Médio,Masculino,Outros
829,32,26-35,Ensino Médio,Masculino,Outros
830,34,26-35,Pós-Graduação,Feminino,Outros
831,21,18-25,Ensino Médio,Feminino,Solteiro
832,26,26-35,Graduação,Feminino,Outros
833,25,18-25,Graduação,Feminino,Solteiro
834,28,26-35,Graduação,Masculino,Casado
835,37,36-45,Graduação,Masculino,Casado
836,40,36-45,Ensino Médio,Feminino,Casado
837,56,56+,Graduação,Masculino,Casado
838,26,26-35,Ensino Médio,Feminino,Casado
839,49,46-55,Pós-Graduação,Feminino,Casado
840,35,26-35,Graduação,Feminino,Solteiro
841,37,36-45,Outros,Masculino,Casado
842,46,46-55,Ensino Médio,Feminino,Casado
843,24,18-25,Graduação,Masculino,Solteiro
844,42,36-45,Graduação,Masculino,Solteiro
845,39,36-45,Graduação,Masculino,Outros
846,43,36-45,Graduação,Feminino,Solteiro
847,41,36-45,Ensino Médio,Feminino,Solteiro
848,67,56+,Ensino Médio,Masculino,Casado
849,30,26-35,Graduação,Masculino,Casado
850,31,26-35,Outros,Feminino,Casado
851,30,26-35,Graduação,Feminino,Casado
852,31,26-35,Graduação,Feminino,Outros
853,30,26-35,Graduação,Masculino,Casado
854,52,46-55,Graduação,Masculino,Casado
855,55,46-55,Graduação,Feminino,Casado
856,31,26-35,Graduação,Masculino,Solteiro
857,28,26-35,Graduação,Feminino,Casado
858,43,36-45,Pós-Graduação,Feminino,Solteiro
859,31,26-35,Ensino Médio,Masculino,Casado
860,45,36-45,Graduação,Masculino,Casado
861,40,36-45,Pós-Graduação,Feminino,Casado
862,19,18-25,Ensino Médio,Masculino,Solteiro
863,56,56+,Outros,Masculino,Casado
864,59,56+,Outros,Feminino,Solteiro
865,30,26-35,Graduação,Masculino,Solteiro
866,33,26-35,Pós-Graduação,Feminino,Solteiro
867,41,36-45,Graduação,Masculino,Casado
868,42,36-45,Pós-Graduação,Feminino,Casado
869,45,36-45,Outros,Masculino,Casado
870,62,56+,Pós-Graduação,Masculino,Solteiro
871,35,26-35,Graduação,Feminino,Solteiro
872,28,26-35,Graduação,Feminino,Solteiro
873,21,18-25,Graduação,Masculino,Solteiro
874,29,26-35,Ensino Médio,Masculino,Solteiro
875,37,36-45,Graduação,Feminino,Solteiro
876,59,56+,Pós-Graduação,Masculino,Casado
877,31,26-35,Graduação,Feminino,Solteiro
878,40,36-45,Graduação,Feminino,Casado
879,37,36-45,Pós-Graduação,Feminino,Solteiro
880,52,46-55,Graduação,Masculino,Casado
881,68,56+,Graduação,Masculino,Casado
882,31,26-35,Ensino Médio,Feminino,Solteiro
883,32,26-35,Outros,Masculino,Solteiro
884,50,46-55,Outros,Masculino,Casado
885,46,46-55,Outros,Masculino,Casado
886,60,56+,Graduação,Masculino,Solteiro
887,45,36-45,Pós-Graduação,Masculino,Outros
888,33,26-35,Graduação,Masculino,Solteiro
889,45,36-45,Ensino Médio,Feminino,Outros
890,51,46-55,Outros,Masculino,Casado
891,47,46-55,Ensino Médio,Masculino,Solteiro
892,44,36-45,Pós-Graduação,Masculino,Solteiro
893,50,46-55,Outros,Feminino,Solteiro
894,52,46-55,Graduação,Masculino,Casado
895,54,46-55,Pós-Graduação,Feminino,Solteiro
896,45,36-45,Graduação,Feminino,Solteiro
897,35,26-35,Pós-Graduação,Masculino,Solteiro
898,39,36-45,Graduação,Masculino,Solteiro
899,52,46-55,Graduação,Masculino,Solteiro
900,28,26-35,Graduação,Feminino,Solteiro
901,42,36-45,Graduação,Feminino,Casado
902,33,26-35,Ensino Médio,Feminino,Casado
903,38,36-45,Ensino Médio,Masculino,Solteiro
904,53,46-55,Graduação,Feminino,Outros
905,40,36-45,Ensino Médio,Masculino,Casado
906,38,36-45,Outros,Masculino,Solteiro
907,21,18-25,Pós-Graduação,Feminino,Casado
908,46,46-55,Graduação,Feminino,Casado
909,45,36-45,Graduação,Masculino,Solteiro
910,63,56+,Pós-Graduação,Masculino,Solteiro
911,34,26-35,Ensino Médio,Masculino,Casado
912,40,36-45,Ensino Médio,Masculino,Solteiro
913,40,36-45,Pós-Graduação,Masculino,Solteiro
914,56,56+,Ensino Médio,Feminino,Outros
915,36,36-45,Ensino Médio,Feminino,Casado
916,41,36-45,Outros,Feminino,Solteiro
917,45,36-45,Graduação,Feminino,Casado
918,40,36-45,Outros,Feminino,Casado
919,32,26-35,Graduação,Feminino,Solteiro
920,40,36-45,Graduação,Feminino,Solteiro
921,50,46-55,Pós-Graduação,Masculino,Casado
922,25,18-25,Pós-Graduação,Feminino,Outros
923,39,36-45,Ensino Médio,Feminino,Solteiro
924,29,26-35,Graduação,Feminino,Solteiro
925,52,46-55,Graduação,Feminino,Solteiro
926,19,18-25,Pós-Graduação,Masculino,Casado
927,31,26-35,Ensino Médio,Feminino,Solteiro
928,42,36-45,Pós-Graduação,Masculino,Casado
929,56,56+,Ensino Médio,Feminino,Outros
930,37,36-45,Pós-Graduação,Masculino,Casado
931,31,26-35,Pós-Graduação,Masculino,Casado
932,60,56+,Graduação,Masculino,Solteiro
933,20,18-25,Graduação,Feminino,Casado
934,18,18-25,Graduação,Masculino,Casado
935,43,36-45,Graduação,Feminino,Solteiro
936,31,26-35,Outros,Masculino,Solteiro
937,25,18-25,Graduação,Feminino,Solteiro
938,46,46-55,Pós-Graduação,Feminino,Casado
939,40,36-45,Graduação,Masculino,Casado
940,31,26-35,Ensino Médio,Masculino,Casado
941,22,18-25,Graduação,Feminino,Solteiro
942,48,46-55,Pós-Graduação,Feminino,Solteiro
943,45,36-45,Ensino Médio,Feminino,Casado
944,36,36-45,Graduação,Masculino,Casado
945,60,56+,Graduação,Masculino,Casado
946,25,18-25,Pós-Graduação,Feminino,Casado
947,19,18-25,Pós-Graduação,Masculino,Casado
948,29,26-35,Graduação,Masculino,Solteiro
949,37,36-45,Graduação,Masculino,Casado
950,40,36-45,Graduação,Feminino,Solteiro
951,35,26-35,Graduação,Feminino,Solteiro
952,42,36-45,Graduação,Masculino,Casado
953,22,18-25,Outros,Masculino,Solteiro
954,55,46-55,Ensino Médio,Masculino,Solteiro
955,37,36-45,Ensino Médio,Masculino,Casado
956,51,46-55,Pós-Graduação,Masculino,Solteiro
957,42,36-45,Pós-Graduação,Feminino,Casado
958,43,36-45,Graduação,Masculino,Outros
959,44,36-45,Pós-Graduação,Masculino,Solteiro
960,43,36-45,Outros,Feminino,Solteiro
961,45,36-45,Pós-Graduação,Masculino,Outros
962,53,46-55,Graduação,Feminino,Solteiro
963,40,36-45,Graduação,Masculino,Solteiro
964,46,46-55,Graduação,Masculino,Solteiro
965,36,36-45,Pós-Graduação,Feminino,Casado
966,55,46-55,Graduação,Feminino,Solteiro
967,29,26-35,Graduação,Masculino,Casado
968,59,56+,Ensino Médio,Feminino,Casado
969,37,36-45,Pós-Graduação,Feminino,Solteiro
970,20,18-25,Outros,Masculino,Casado
971,39,36-45,Ensino Médio,Masculino,Casado
972,29,26-35,Graduação,Feminino,Solteiro
973,48,46-55,Ensino Médio,Masculino,Casado
974,30,26-35,Pós-Graduação,Feminino,Casado
975,32,26-35,Outros,Feminino,Solteiro
976,18,18-25,Graduação,Feminino,Solteiro
977,32,26-35,Graduação,Masculino,Solteiro
978,18,18-25,Graduação,Masculino,Solteiro
979,18,18-25,Pós-Graduação,Feminino,Solteiro
980,47,46-55,Outros,Masculino,Solteiro
981,47,46-55,Pós-Graduação,Masculino,Solteiro
982,43,36-45,Ensino Médio,Masculino,Solteiro
983,26,26-35,Graduação,Masculino,Outros
984,37,36-45,Outros,Feminino,Casado
985,37,36-45,Graduação,Masculino,Casado
986,24,18-25,Graduação,Feminino,Casado
987,56,56+,Graduação,Masculino,Solteiro
988,48,46-55,Ensino Médio,Feminino,Casado
989,35,26-35,Pós-Graduação,Masculino,Solteiro
990,38,36-45,Pós-Graduação,Feminino,Solteiro
991,40,36-45,Graduação,Feminino,Solteiro
992,18,18-25,Ensino Médio,Masculino,Casado
993,35,26-35,Pós-Graduação,Feminino,Solteiro
994,29,26-35,Graduação,Masculino,Casado
995,25,18-25,Graduação,Feminino,Solteiro
996,34,26-35,Ensino Médio,Feminino,Solteiro
997,59,56+,Outros,Feminino,Casado
998,45,36-45,Graduação,Feminino,Outros
999,31,26-35,Graduação,Masculino,Casado
1000,44,36-45,Graduação,Masculino,Outros
1001,54,46-55,Pós-Graduação,Masculino,Casado
1002,49,46-55,Graduação,Masculino,Casado
1003,38,36-45,Ensino Médio,Feminino,Casado
1004,30,26-35,Graduação,Masculino,Casado
1005,46,46-55,Outros,Feminino,Solteiro
1006,42,36-45,Graduação,Masculino,Solteiro
1007,48,46-55,Ensino Médio,Masculino,Solteiro
1008,45,36-45,Graduação,Feminino,Casado
1009,50,46-55,Graduação,Masculino,Casado
1010,31,26-35,Graduação,Feminino,Solteiro
1011,53,46-55,Graduação,Masculino,Casado
1012,40,36-45,Graduação,Feminino,Solteiro
1013,62,56+,Ensino Médio,Masculino,Solteiro
1014,29,26-35,Outros,Masculino,Casado
1015,58,56+,Graduação,Feminino,Solteiro
1016,40,36-45,Pós-Graduação,Feminino,Solteiro
1017,30,26-35,Graduação,Masculino,Solteiro
1018,32,26-35,Graduação,Masculino,Casado
1019,34,26-35,Pós-Graduação,Feminino,Casado
1020,43,36-45,Ensino Médio,Masculino,Casado
1021,44,36-45,Outros,Feminino,Casado
1022,31,26-35,Outros,Feminino,Casado
1023,37,36-45,Pós-Graduação,Masculino,Solteiro
1024,63,56+,Ensino Médio,Masculino,Solteiro
1025,58,56+,Ensino Médio,Feminino,Solteiro
1026,43,36-45,Graduação,Masculino,Casado
1027,38,36-45,Graduação,Feminino,Outros
1028,39,36-45,Ensino Médio,Masculino,Casado
1029,45,36-45,Graduação,Feminino,Solteiro
1030,25,18-25,Graduação,Masculino,Outros
1031,34,26-35,Graduação,Feminino,Solteiro
1032,18,18-25,Graduação,Masculino,Outros
1033,42,36-45,Pós-Graduação,Masculino,Solteiro
1034,45,36-45,Outros,Feminino,Casado
1035,32,26-35,Ensino Médio,Masculino,Casado
1036,56,56+,Graduação,Masculino,Casado
1037,23,18-25,Pós-Graduação,Masculino,Casado
1038,20,18-25,Graduação,Masculino,Solteiro
1039,40,36-45,Pós-Graduação,Feminino,Casado
1040,50,46-55,Pós-Graduação,Feminino,Solteiro
1041,58,56+,Graduação,Masculino,Casado
1042,32,26-35,Graduação,Feminino,Solteiro
1043,50,46-55,Graduação,Feminino,Outros
